age,c_charge_degree,race,age_cat,score_text,sex,priors_count,days_b_screening_arrest,decile_score,is_recid,c_jail_in,c_jail_out,new_in,new_out,LengthOfStay
34,M,Caucasian,25 - 45,High,Male,2,-1.0,10,0,2014-05-27 03:09:46,2014-06-13 10:42:00,2014-05-27,2014-06-13,17
37,M,African-American,25 - 45,Medium,Male,4,-1.0,7,1,2014-10-31 09:52:44,2015-01-14 12:38:16,2014-10-31,2015-01-14,75
36,F,African-American,25 - 45,Low,Female,1,-2.0,1,0,2014-08-26 07:46:38,2014-08-27 08:50:50,2014-08-26,2014-08-27,1
34,F,African-American,25 - 45,Medium,Male,1,0.0,7,0,2013-02-24 12:31:37,2013-02-24 09:00:27,2013-02-24,2013-02-24,0
35,F,Hispanic,25 - 45,Low,Female,0,-1.0,2,0,2014-03-19 07:32:49,2014-03-20 11:57:04,2014-03-19,2014-03-20,1
31,M,African-American,25 - 45,Low,Female,1,-1.0,2,1,2013-01-08 07:24:10,2013-01-10 04:12:24,2013-01-08,2013-01-10,2
23,F,Caucasian,Less than 25,Medium,Male,10,-1.0,7,1,2013-01-11 01:35:04,2013-03-22 08:45:44,2013-01-11,2013-03-22,70
22,F,African-American,Less than 25,Medium,Female,1,-1.0,5,0,2014-07-30 05:59:55,2014-07-31 01:19:58,2014-07-30,2014-07-31,1
22,F,Hispanic,Less than 25,Low,Male,0,-1.0,4,1,2013-08-09 09:54:48,2013-09-11 04:32:52,2013-08-09,2013-09-11,33
37,F,Caucasian,25 - 45,Low,Male,2,-1.0,1,1,2013-04-21 10:08:59,2013-04-26 08:11:17,2013-04-21,2013-04-26,5
20,F,Other,Less than 25,Low,Male,0,-2.0,4,0,2013-09-28 08:34:56,2013-09-29 01:46:44,2013-09-28,2013-09-29,1
36,F,African-American,25 - 45,High,Male,16,-1.0,8,0,2014-09-04 05:00:42,2014-09-05 08:42:01,2014-09-04,2014-09-05,1
54,F,African-American,Greater than 45,Medium,Male,22,83.0,7,1,2015-02-01 12:12:05,2015-02-02 01:55:31,2015-02-01,2015-02-02,1
20,M,African-American,Less than 25,Low,Female,1,38.0,4,0,2014-09-18 10:54:59,2014-09-19 08:35:28,2014-09-18,2014-09-19,1
26,F,Caucasian,25 - 45,Medium,Male,2,-1.0,5,0,2013-03-25 11:41:47,2013-03-26 01:03:38,2013-03-25,2013-03-26,1
34,F,African-American,25 - 45,High,Male,12,-1.0,9,1,2014-10-03 12:22:59,2014-10-15 10:01:50,2014-10-03,2014-10-15,12
59,M,Caucasian,Greater than 45,Low,Male,2,-15.0,1,1,2014-10-29 09:37:56,2014-10-30 08:26:47,2014-10-29,2014-10-30,1
45,F,Caucasian,Greater than 45,Low,Male,2,-1.0,2,0,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
37,M,Caucasian,25 - 45,Low,Male,2,-12.0,2,0,2013-08-04 08:19:11,2013-08-16 10:55:25,2013-08-04,2013-08-16,12
49,O,Caucasian,Greater than 45,Low,Female,0,-1.0,1,-1,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
38,F,Other,25 - 45,Low,Male,0,-1.0,1,1,2013-02-13 09:32:19,2013-02-14 08:31:49,2013-02-13,2013-02-14,1
45,F,Caucasian,Greater than 45,Low,Male,1,-1.0,1,1,2013-08-04 09:44:38,2013-08-09 11:23:01,2013-08-04,2013-08-09,5
22,F,African-American,Less than 25,High,Male,1,-1.0,8,0,2013-08-13 01:31:52,2013-09-18 11:56:57,2013-08-13,2013-09-18,36
24,F,African-American,Less than 25,High,Male,3,26.0,8,1,2013-04-25 10:21:43,2013-05-30 12:22:18,2013-04-25,2013-05-30,35
37,M,Caucasian,25 - 45,Low,Male,3,0.0,1,0,2014-11-29 04:16:17,2014-11-30 01:12:02,2014-11-29,2014-11-30,1
25,F,African-American,25 - 45,Medium,Male,5,-1.0,5,0,2013-01-27 10:18:53,2013-03-05 06:42:36,2013-01-27,2013-03-05,37
24,F,African-American,Less than 25,Medium,Male,6,-1.0,6,1,2014-03-12 06:10:43,2014-03-13 08:53:15,2014-03-12,2014-03-13,1
33,M,African-American,25 - 45,High,Male,0,-1.0,9,0,2014-07-05 05:28:21,2014-09-08 08:12:12,2014-07-05,2014-09-08,65
52,M,African-American,Greater than 45,Low,Female,3,-1.0,3,0,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
34,F,African-American,25 - 45,Medium,Male,4,-1.0,5,0,2014-03-02 04:39:36,2015-10-20 06:30:15,2014-03-02,2015-10-20,597
26,F,African-American,25 - 45,Low,Male,3,-34.0,2,0,2014-06-21 06:14:47,2014-07-25 08:44:15,2014-06-21,2014-07-25,34
20,M,African-American,Less than 25,Low,Male,1,-1.0,4,1,2013-11-07 01:46:22,2013-11-08 08:59:23,2013-11-07,2013-11-08,1
21,O,African-American,Less than 25,Low,Male,0,-1.0,-1,-1,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
32,F,African-American,25 - 45,Medium,Male,6,-1.0,6,0,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
47,F,African-American,Greater than 45,Low,Male,1,-1.0,1,0,2014-04-25 12:38:18,2014-04-26 08:21:01,2014-04-25,2014-04-26,1
32,F,Caucasian,25 - 45,Low,Female,2,-1.0,2,1,2014-10-30 06:31:31,2014-10-31 06:18:06,2014-10-30,2014-10-31,1
30,F,African-American,25 - 45,Low,Male,0,-1.0,2,0,2014-07-05 07:23:57,2014-07-13 01:15:26,2014-07-05,2014-07-13,8
55,F,Caucasian,Greater than 45,Low,Male,3,-1.0,2,0,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
39,F,Caucasian,25 - 45,Medium,Male,8,-75.0,6,0,2013-07-11 05:28:48,2013-07-31 10:30:00,2013-07-11,2013-07-31,20
49,F,African-American,Greater than 45,High,Male,3,-1.0,8,1,2014-11-03 12:38:36,2014-11-04 10:13:42,2014-11-03,2014-11-04,1
20,F,African-American,Less than 25,Low,Male,1,57.0,4,1,2014-05-08 12:32:56,2014-05-09 04:24:52,2014-05-08,2014-05-09,1
31,F,Caucasian,25 - 45,Medium,Male,11,-1.0,7,1,2014-11-17 05:24:37,2014-11-18 01:35:42,2014-11-17,2014-11-18,1
43,O,Hispanic,25 - 45,Low,Male,0,-1.0,4,-1,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
28,O,Caucasian,25 - 45,Low,Male,0,-1.0,4,-1,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
58,F,Caucasian,Greater than 45,Medium,Male,7,-1.0,7,1,2013-08-09 12:52:57,2014-02-11 06:09:37,2013-08-09,2014-02-11,186
50,M,Hispanic,Greater than 45,Low,Male,2,0.0,1,0,2014-02-24 05:18:29,2014-02-25 04:40:49,2014-02-24,2014-02-25,1
23,M,Caucasian,Less than 25,Low,Male,0,-1.0,2,0,2014-11-01 12:06:35,2014-11-02 09:05:35,2014-11-01,2014-11-02,1
30,F,Other,25 - 45,Low,Male,0,0.0,2,0,2014-07-26 01:20:26,2014-07-28 03:32:21,2014-07-26,2014-07-28,2
26,F,African-American,25 - 45,Medium,Male,11,-1.0,7,1,2014-02-22 04:00:04,2014-02-23 08:33:34,2014-02-22,2014-02-23,1
20,F,African-American,Less than 25,Medium,Male,1,-20.0,6,0,2014-01-16 08:27:08,2014-01-19 02:09:26,2014-01-16,2014-01-19,3
34,F,African-American,25 - 45,Medium,Female,7,258.0,5,0,2015-01-05 11:23:58,2015-01-08 05:55:11,2015-01-05,2015-01-08,3
22,F,African-American,Less than 25,Medium,Male,5,-1.0,5,0,2014-10-09 12:55:11,2014-10-10 11:29:40,2014-10-09,2014-10-10,1
39,F,Caucasian,25 - 45,Low,Male,1,-48.0,1,0,2013-03-01 08:32:20,2013-03-02 06:12:32,2013-03-01,2013-03-02,1
24,O,Hispanic,Less than 25,Medium,Male,0,-1.0,5,-1,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
51,M,Caucasian,Greater than 45,Low,Male,1,-1.0,2,1,2013-08-08 04:57:26,2013-08-10 04:22:50,2013-08-08,2013-08-10,2
30,M,African-American,25 - 45,Low,Male,2,-1.0,2,0,2013-01-20 05:11:14,2013-02-07 09:31:29,2013-01-20,2013-02-07,18
39,M,Other,25 - 45,Low,Male,0,-1.0,1,1,2014-01-11 05:27:12,2014-01-14 09:21:38,2014-01-11,2014-01-14,3
26,F,Caucasian,25 - 45,High,Male,9,-84.0,9,1,2013-12-11 03:09:51,2014-01-30 10:51:56,2013-12-11,2014-01-30,50
26,F,African-American,25 - 45,Medium,Male,2,-1.0,6,0,2013-04-05 01:11:27,2013-05-08 08:21:55,2013-04-05,2013-05-08,33
35,F,African-American,25 - 45,High,Male,13,-188.0,9,1,2013-07-10 01:58:45,2013-11-21 11:14:00,2013-07-10,2013-11-21,134
20,M,Other,Less than 25,Medium,Male,0,-1.0,5,0,2013-10-20 10:25:19,2013-10-21 07:52:13,2013-10-20,2013-10-21,1
51,F,Caucasian,Greater than 45,Medium,Female,7,-157.0,5,0,2013-08-23 03:55:46,2014-01-16 10:30:00,2013-08-23,2014-01-16,146
26,F,Caucasian,25 - 45,Medium,Female,0,-4.0,5,0,2013-02-21 11:28:11,2013-02-22 01:51:52,2013-02-21,2013-02-22,1
64,M,Other,Greater than 45,Low,Male,0,-1.0,1,0,2014-07-03 01:31:28,2014-07-04 07:55:31,2014-07-03,2014-07-04,1
32,M,Hispanic,25 - 45,Low,Female,1,-1.0,3,0,2014-10-12 11:35:13,2014-10-13 08:37:58,2014-10-12,2014-10-13,1
26,F,African-American,25 - 45,Low,Male,5,-1.0,4,0,2013-03-26 06:03:04,2013-03-29 04:56:00,2013-03-26,2013-03-29,3
26,F,African-American,25 - 45,Low,Male,1,-1.0,3,0,2014-10-09 09:05:38,2014-10-10 09:03:35,2014-10-09,2014-10-10,1
26,F,Caucasian,25 - 45,Low,Male,0,-1.0,3,0,2014-11-13 06:00:28,2014-11-15 04:10:40,2014-11-13,2014-11-15,2
45,F,Caucasian,Greater than 45,Medium,Male,7,0.0,6,0,2014-10-22 04:32:05,2014-10-22 08:49:01,2014-10-22,2014-10-22,0
22,M,African-American,Less than 25,Low,Male,0,-1.0,3,0,2014-04-15 08:50:27,2014-04-16 09:05:34,2014-04-15,2014-04-16,1
28,F,African-American,25 - 45,Medium,Male,1,-1.0,7,0,2014-06-15 07:42:17,2014-06-25 12:48:53,2014-06-15,2014-06-25,10
38,O,African-American,25 - 45,Medium,Male,0,-1.0,6,-1,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
20,F,Caucasian,Less than 25,Low,Male,0,-1.0,2,0,2013-12-05 11:38:15,2013-12-06 12:40:41,2013-12-05,2013-12-06,1
28,F,African-American,25 - 45,Low,Male,0,0.0,3,1,2014-02-17 01:46:34,2014-03-04 05:23:42,2014-02-17,2014-03-04,15
23,M,African-American,Less than 25,Low,Male,1,-1.0,2,1,2014-02-03 12:52:23,2014-02-04 08:12:03,2014-02-03,2014-02-04,1
21,M,African-American,Less than 25,Medium,Female,0,-4.0,5,0,2013-01-24 11:20:51,2013-01-25 02:16:47,2013-01-24,2013-01-25,1
25,F,Other,25 - 45,High,Male,0,-1.0,9,1,2013-05-02 05:54:12,2013-05-03 11:02:07,2013-05-02,2013-05-03,1
30,F,Caucasian,25 - 45,Low,Male,0,-1.0,3,0,2013-10-26 11:37:22,2013-10-28 07:52:36,2013-10-26,2013-10-28,2
33,O,African-American,25 - 45,High,Male,0,-1.0,10,-1,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
21,F,Caucasian,Less than 25,High,Male,2,-3.0,9,1,2013-10-18 01:25:21,2013-10-18 08:21:29,2013-10-18,2013-10-18,0
32,O,African-American,25 - 45,Low,Male,0,-1.0,1,-1,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
37,F,African-American,25 - 45,High,Male,18,-1.0,9,0,2014-06-03 05:04:51,2014-10-31 05:30:48,2014-06-03,2014-10-31,150
33,F,Caucasian,25 - 45,High,Male,0,-1.0,9,0,2014-10-03 07:35:03,2014-10-04 07:52:26,2014-10-03,2014-10-04,1
62,M,African-American,Greater than 45,Low,Male,0,0.0,1,0,2014-04-09 01:15:11,2014-04-10 03:43:00,2014-04-09,2014-04-10,1
20,F,Caucasian,Less than 25,Medium,Male,1,13.0,7,1,2013-12-26 04:31:44,2014-02-04 08:08:13,2013-12-26,2014-02-04,40
24,F,Caucasian,Less than 25,Medium,Male,5,16.0,6,1,2013-10-09 04:55:36,2013-10-28 02:19:21,2013-10-09,2013-10-28,19
35,F,African-American,25 - 45,High,Male,22,0.0,10,1,2013-01-22 04:07:47,2013-01-24 05:56:12,2013-01-22,2013-01-24,2
27,F,Other,25 - 45,Low,Female,0,-1.0,3,1,2014-04-12 09:51:42,2014-04-15 02:39:20,2014-04-12,2014-04-15,3
50,F,Caucasian,Greater than 45,Low,Male,2,-1.0,2,1,2013-01-08 03:16:14,2013-01-17 05:32:25,2013-01-08,2013-01-17,9
25,M,African-American,25 - 45,High,Male,5,-1.0,9,0,2013-04-13 10:35:00,2013-04-15 04:04:55,2013-04-13,2013-04-15,2
48,F,Caucasian,Greater than 45,High,Female,1,-1.0,9,0,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
47,O,Caucasian,Greater than 45,Low,Male,0,-1.0,1,-1,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
31,M,African-American,25 - 45,High,Male,12,-1.0,8,1,2013-03-22 10:04:53,2013-05-01 10:54:18,2013-03-22,2013-05-01,40
21,F,African-American,Less than 25,Medium,Female,1,-202.0,6,0,2014-05-02 12:59:38,2014-10-31 09:03:16,2014-05-02,2014-10-31,182
26,F,African-American,25 - 45,High,Male,0,-1.0,9,0,2013-08-25 07:42:30,2013-08-26 07:55:00,2013-08-25,2013-08-26,1
22,F,African-American,Less than 25,Low,Male,0,-1.0,4,0,2013-05-21 04:56:17,2013-05-22 07:40:50,2013-05-21,2013-05-22,1
29,F,African-American,25 - 45,Low,Male,0,0.0,3,0,2013-12-22 03:48:00,2013-12-22 08:17:21,2013-12-22,2013-12-22,0
34,F,African-American,25 - 45,Low,Male,7,-1.0,2,0,2014-08-03 11:08:55,2014-08-04 01:27:44,2014-08-03,2014-08-04,1
33,F,Other,25 - 45,Low,Male,2,0.0,1,1,2013-05-21 12:35:39,2013-05-22 02:58:54,2013-05-21,2013-05-22,1
52,F,Caucasian,Greater than 45,Low,Male,1,-1.0,1,0,2013-01-11 10:25:43,2013-01-12 01:20:11,2013-01-11,2013-01-12,1
37,M,Hispanic,25 - 45,Low,Male,0,-1.0,1,1,2014-09-15 09:22:16,2014-09-16 09:04:51,2014-09-15,2014-09-16,1
21,F,African-American,Less than 25,Medium,Male,0,-1.0,7,1,2013-10-28 10:17:17,2013-10-29 02:28:05,2013-10-28,2013-10-29,1
21,F,Caucasian,Less than 25,High,Male,1,0.0,8,0,2013-12-28 02:53:59,2013-12-28 01:30:48,2013-12-28,2013-12-28,0
20,F,Caucasian,Less than 25,High,Female,0,0.0,8,1,2014-12-16 02:14:07,2014-12-18 09:54:50,2014-12-16,2014-12-18,2
43,M,Hispanic,25 - 45,Low,Male,1,-1.0,1,1,2014-11-02 09:58:33,2014-11-03 08:59:17,2014-11-02,2014-11-03,1
30,F,Caucasian,25 - 45,Low,Male,1,-1.0,1,1,2014-02-24 06:45:36,2014-02-25 10:30:17,2014-02-24,2014-02-25,1
32,O,African-American,25 - 45,Medium,Male,0,-1.0,6,-1,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
33,M,African-American,25 - 45,Low,Female,3,0.0,4,1,2013-02-09 12:46:54,2013-02-14 09:32:10,2013-02-09,2013-02-14,5
21,F,Hispanic,Less than 25,Low,Male,0,0.0,3,0,2014-07-15 05:11:58,2014-07-15 08:47:57,2014-07-15,2014-07-15,0
24,F,African-American,Less than 25,Medium,Male,3,0.0,7,0,2013-09-22 05:19:47,2013-12-24 10:49:05,2013-09-22,2013-12-24,93
52,M,Hispanic,Greater than 45,Low,Female,0,-1.0,1,1,2013-01-31 11:06:22,2013-02-01 09:42:04,2013-01-31,2013-02-01,1
30,F,African-American,25 - 45,Medium,Female,11,0.0,7,1,2013-12-01 06:16:04,2013-12-07 07:29:42,2013-12-01,2013-12-07,6
30,M,Caucasian,25 - 45,Low,Female,0,-1.0,2,0,2013-05-14 09:22:05,2013-05-15 01:21:03,2013-05-14,2013-05-15,1
44,M,Caucasian,25 - 45,Low,Male,0,-1.0,2,0,2014-12-30 05:48:12,2014-12-31 07:19:54,2014-12-30,2014-12-31,1
47,F,African-American,Greater than 45,Low,Male,13,0.0,2,1,2014-11-02 01:23:14,2014-11-02 09:19:17,2014-11-02,2014-11-02,0
41,M,African-American,25 - 45,High,Male,9,-1.0,9,0,2013-02-13 05:10:15,2013-02-15 05:30:02,2013-02-13,2013-02-15,2
21,F,Hispanic,Less than 25,High,Male,4,-1.0,10,1,2013-09-27 07:57:09,2013-09-28 01:40:07,2013-09-27,2013-09-28,1
53,F,Hispanic,Greater than 45,Low,Male,1,-1.0,1,0,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
48,F,Caucasian,Greater than 45,Low,Male,6,-26.0,2,0,2013-11-07 12:05:05,2013-11-13 09:53:57,2013-11-07,2013-11-13,6
38,M,Caucasian,25 - 45,Low,Female,0,-2.0,1,0,2014-10-13 11:49:15,2014-10-14 07:48:02,2014-10-13,2014-10-14,1
52,F,African-American,Greater than 45,High,Male,2,-1.0,9,1,2014-04-10 04:35:30,2014-05-13 07:57:56,2014-04-10,2014-05-13,33
34,M,African-American,25 - 45,Low,Female,1,-1.0,1,0,2013-02-17 07:32:38,2013-02-18 08:01:59,2013-02-17,2013-02-18,1
31,F,Caucasian,25 - 45,Low,Female,0,-1.0,2,0,2014-10-09 03:25:14,2014-10-12 08:35:54,2014-10-09,2014-10-12,3
24,M,Caucasian,Less than 25,Low,Male,0,-1.0,2,0,2014-10-16 02:20:52,2014-10-17 04:06:50,2014-10-16,2014-10-17,1
35,F,African-American,25 - 45,Low,Female,8,0.0,4,0,2014-05-14 03:57:26,2014-05-15 03:36:03,2014-05-14,2014-05-15,1
35,F,Caucasian,25 - 45,Low,Male,0,-1.0,3,1,2014-06-09 07:07:51,2014-06-10 09:49:21,2014-06-09,2014-06-10,1
25,F,Other,25 - 45,Low,Male,1,-1.0,4,1,2014-09-13 10:33:59,2014-09-15 03:24:26,2014-09-13,2014-09-15,2
21,M,African-American,Less than 25,Low,Male,0,-1.0,3,0,2014-12-16 04:17:41,2014-12-17 01:43:17,2014-12-16,2014-12-17,1
27,M,African-American,25 - 45,Low,Male,3,206.0,2,0,2014-12-08 01:15:54,2014-12-10 08:01:12,2014-12-08,2014-12-10,2
39,F,Other,25 - 45,Low,Male,1,-1.0,4,0,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
24,F,African-American,Less than 25,Low,Male,1,-1.0,2,1,2014-08-05 08:19:29,2014-08-06 02:25:33,2014-08-05,2014-08-06,1
48,F,Caucasian,Greater than 45,High,Female,17,-1.0,8,0,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
31,F,Hispanic,25 - 45,Medium,Male,1,583.0,7,0,2014-11-19 10:24:10,2014-11-25 08:38:47,2014-11-19,2014-11-25,6
33,F,Caucasian,25 - 45,Low,Male,1,-1.0,4,0,2014-06-16 04:33:16,2014-08-01 09:39:48,2014-06-16,2014-08-01,46
26,O,Hispanic,25 - 45,Low,Male,0,-1.0,2,1,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
43,F,African-American,25 - 45,High,Male,3,93.0,8,1,2015-01-21 06:40:58,2015-02-11 08:32:34,2015-01-21,2015-02-11,21
25,M,African-American,25 - 45,Low,Male,1,0.0,2,0,2013-12-18 02:16:46,2013-12-18 08:23:35,2013-12-18,2013-12-18,0
34,F,African-American,25 - 45,High,Male,20,-1.0,9,1,2014-10-30 08:24:02,2014-11-26 03:56:23,2014-10-30,2014-11-26,27
25,F,African-American,25 - 45,Low,Male,2,-1.0,4,1,2013-02-24 04:07:52,2013-02-25 02:08:18,2013-02-24,2013-02-25,1
24,F,Hispanic,Less than 25,Medium,Male,4,-1.0,6,1,2013-03-22 09:58:54,2013-03-23 07:46:12,2013-03-22,2013-03-23,1
22,F,African-American,Less than 25,High,Male,5,-1.0,10,0,2013-10-30 07:02:35,2013-10-31 01:44:21,2013-10-30,2013-10-31,1
56,F,Caucasian,Greater than 45,Low,Male,6,-1.0,1,0,2013-05-07 09:00:57,2013-05-08 06:44:34,2013-05-07,2013-05-08,1
34,F,African-American,25 - 45,High,Male,5,-1.0,8,0,2014-12-29 07:05:08,2015-05-12 02:32:04,2014-12-29,2015-05-12,134
23,F,African-American,Less than 25,Low,Male,0,0.0,4,0,2013-04-03 02:54:54,2013-04-03 09:43:32,2013-04-03,2013-04-03,0
21,M,Caucasian,Less than 25,Low,Male,0,-1.0,4,0,2014-01-08 10:11:04,2014-01-09 12:48:56,2014-01-08,2014-01-09,1
66,M,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,2013-08-18 08:34:53,2013-08-20 07:37:33,2013-08-18,2013-08-20,2
34,F,African-American,25 - 45,Low,Female,0,-1.0,2,0,2014-05-11 07:48:00,2014-05-12 01:10:14,2014-05-11,2014-05-12,1
31,F,African-American,25 - 45,High,Male,13,-1.0,9,0,2013-04-10 07:34:19,2014-01-09 06:24:22,2013-04-10,2014-01-09,274
28,M,African-American,25 - 45,Medium,Male,7,-1.0,7,0,2013-03-20 06:48:40,2013-03-21 01:37:15,2013-03-20,2013-03-21,1
29,M,Caucasian,25 - 45,Low,Male,0,0.0,1,0,2013-12-24 04:19:53,2013-12-24 01:22:49,2013-12-24,2013-12-24,0
22,F,Caucasian,Less than 25,Medium,Male,3,0.0,7,1,2014-01-15 02:46:58,2014-01-17 10:00:33,2014-01-15,2014-01-17,2
33,M,Caucasian,25 - 45,Low,Female,0,-1.0,1,0,2014-11-20 08:50:52,2014-11-22 02:26:50,2014-11-20,2014-11-22,2
25,O,African-American,25 - 45,Low,Male,0,-1.0,4,-1,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
39,F,Caucasian,25 - 45,Low,Male,0,-1.0,1,0,2014-01-05 05:46:37,2014-01-06 08:24:58,2014-01-05,2014-01-06,1
33,M,African-American,25 - 45,High,Male,9,-1.0,8,1,2014-04-18 07:56:19,2014-04-19 08:57:19,2014-04-18,2014-04-19,1
29,F,Caucasian,25 - 45,Low,Male,2,-1.0,1,1,2013-08-20 12:16:57,2013-08-21 07:52:14,2013-08-20,2013-08-21,1
31,F,Caucasian,25 - 45,Low,Male,1,-1.0,2,0,2013-03-27 02:03:43,2013-03-28 07:56:52,2013-03-27,2013-03-28,1
49,F,African-American,Greater than 45,Medium,Female,7,-27.0,6,0,2014-05-15 12:29:57,2014-05-19 10:46:35,2014-05-15,2014-05-19,4
22,M,African-American,Less than 25,High,Male,0,-1.0,8,0,2013-02-16 11:06:26,2013-04-11 08:20:14,2013-02-16,2013-04-11,54
22,M,Caucasian,Less than 25,Medium,Female,0,-1.0,5,0,2013-10-24 03:53:21,2013-10-25 02:25:57,2013-10-24,2013-10-25,1
35,F,Caucasian,25 - 45,Low,Male,3,0.0,4,0,2013-09-25 01:21:21,2013-09-26 04:17:22,2013-09-25,2013-09-26,1
29,F,Caucasian,25 - 45,Low,Male,3,-1.0,4,1,2014-02-07 04:26:22,2014-02-08 09:08:33,2014-02-07,2014-02-08,1
37,F,African-American,25 - 45,Medium,Female,0,-1.0,5,0,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
30,F,African-American,25 - 45,Low,Female,0,-1.0,2,0,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
56,F,Caucasian,Greater than 45,Low,Male,1,-1.0,1,1,2013-01-17 10:28:39,2013-01-18 08:29:47,2013-01-17,2013-01-18,1
20,F,African-American,Less than 25,High,Male,3,-55.0,9,0,2014-04-29 05:03:29,2014-04-30 02:53:46,2014-04-29,2014-04-30,1
61,O,Caucasian,Greater than 45,Low,Male,0,-1.0,1,-1,2014-11-24 11:54:01,2013-09-12 10:31:00,2014-11-24,2013-09-12,438
34,F,African-American,25 - 45,Low,Female,0,-1.0,1,0,2014-01-25 09:03:48,2014-01-26 06:20:03,2014-01-25,2014-01-26,1
23,F,African-American,Less than 25,Low,Male,1,-1.0,4,1,2014-02-13 08:55:13,2014-02-17 01:33:31,2014-02-13,2014-02-17,4
27,F,African-American,25 - 45,Medium,Male,1,0.0,5,1,2014-11-16 12:33:35,2014-11-17 08:08:43,2014-11-16,2014-11-17,1
43,F,Caucasian,25 - 45,Low,Male,2,-1.0,1,0,2013-09-13 09:19:12,2013-09-14 07:13:34,2013-09-13,2013-09-14,1
38,F,Caucasian,25 - 45,Low,Male,0,-1.0,1,0,2013-01-07 10:25:39,2013-01-08 09:34:17,2013-01-07,2013-01-08,1
39,F,Caucasian,25 - 45,Low,Male,3,-1.0,3,0,2013-03-10 07:57:29,2013-03-11 03:27:21,2013-03-10,2013-03-11,1
24,F,African-American,Less than 25,Low,Male,1,-1.0,3,1,2014-09-13 10:26:43,2014-09-14 01:26:14,2014-09-13,2014-09-14,1
26,M,African-American,25 - 45,Low,Male,2,0.0,3,0,2013-04-29 12:50:46,2013-04-29 09:25:26,2013-04-29,2013-04-29,0
55,M,Caucasian,Greater than 45,Low,Female,0,-1.0,1,0,2014-01-23 09:15:43,2014-01-25 02:22:49,2014-01-23,2014-01-25,2
35,F,African-American,25 - 45,Medium,Male,1,-1.0,6,1,2013-09-13 08:50:06,2013-09-14 07:04:11,2013-09-13,2013-09-14,1
61,F,African-American,Greater than 45,Medium,Male,25,-1.0,7,0,2013-03-25 01:22:14,2013-03-26 07:28:22,2013-03-25,2013-03-26,1
33,M,Other,25 - 45,Low,Male,0,-1.0,1,0,2013-03-11 12:27:40,2013-03-22 09:48:08,2013-03-11,2013-03-22,11
62,M,Other,Greater than 45,Low,Male,1,-1.0,1,0,2014-05-05 10:08:48,2014-05-06 08:45:07,2014-05-05,2014-05-06,1
22,F,Caucasian,Less than 25,Low,Male,1,-1.0,4,0,2014-04-08 01:01:01,2014-04-10 04:13:56,2014-04-08,2014-04-10,2
31,F,Caucasian,25 - 45,Low,Male,5,69.0,3,0,2014-12-04 12:42:33,2015-04-09 12:45:28,2014-12-04,2015-04-09,126
40,F,Caucasian,25 - 45,Medium,Male,4,0.0,7,0,2013-09-27 01:04:37,2013-09-28 04:31:01,2013-09-27,2013-09-28,1
33,F,African-American,25 - 45,Low,Male,3,0.0,2,0,2013-04-11 01:37:03,2013-04-11 07:46:59,2013-04-11,2013-04-11,0
26,F,Caucasian,25 - 45,Medium,Male,0,-1.0,6,1,2014-11-06 06:10:20,2014-11-07 08:40:38,2014-11-06,2014-11-07,1
32,F,Caucasian,25 - 45,High,Male,15,0.0,9,1,2014-02-03 12:37:00,2014-05-05 11:08:06,2014-02-03,2014-05-05,91
28,F,African-American,25 - 45,Low,Male,0,-1.0,2,0,2014-02-10 04:55:34,2014-02-11 01:42:01,2014-02-10,2014-02-11,1
45,M,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,2013-01-04 05:56:18,2013-01-05 07:57:29,2013-01-04,2013-01-05,1
