age,c_charge_degree,race,age_cat,score_text,sex,priors_count,days_b_screening_arrest,decile_score,is_recid,c_jail_in,c_jail_out
20,F,African-American,Less than 25,Medium,Male,0,0.0,6,1,2014-10-06 04:49:35,2014-10-07 01:57:41
45,F,Other,Greater than 45,Low,Female,1,-1.0,1,0,2013-05-28 01:09:38,2013-05-30 01:19:38
29,M,African-American,25 - 45,High,Male,3,-1.0,8,1,2013-12-06 03:58:46,2014-02-04 09:32:08
32,M,Hispanic,25 - 45,Low,Male,0,0.0,2,0,2013-02-11 04:34:29,2013-02-11 07:32:37
34,F,Caucasian,25 - 45,Low,Female,0,-2.0,2,1,2013-02-24 11:49:15,2013-02-25 09:02:34
23,M,African-American,Less than 25,High,Male,1,231.0,10,1,2014-11-24 01:31:11,2015-04-22 11:50:05
24,F,Caucasian,Less than 25,Medium,Female,5,-37.0,6,0,2014-04-06 06:12:56,2014-04-18 04:26:07
29,F,African-American,25 - 45,High,Male,7,678.0,9,0,2015-01-06 12:34:05,2015-01-08 06:58:42
32,M,Caucasian,25 - 45,Low,Male,3,-1.0,3,0,2014-07-09 01:20:09,2015-03-08 05:11:21
39,F,Other,25 - 45,Low,Female,0,-1.0,1,0,2013-01-06 08:13:47,2013-01-07 09:42:45
29,F,African-American,25 - 45,Low,Male,0,0.0,2,0,2014-01-23 04:25:31,2014-01-24 09:37:02
46,F,African-American,Greater than 45,Low,Male,4,-8.0,1,0,2013-08-19 03:15:35,2013-08-27 10:56:34
31,M,African-American,25 - 45,High,Male,9,-1.0,8,1,2013-12-28 02:25:38,2014-01-24 03:19:10
24,F,African-American,Less than 25,Low,Female,0,-1.0,2,0,2014-12-26 01:36:45,2014-12-28 01:37:04
24,M,African-American,Less than 25,Low,Male,1,-13.0,2,0,2013-01-30 01:51:31,2013-01-30 07:18:13
28,F,African-American,25 - 45,Low,Male,1,0.0,1,1,2014-03-01 02:22:04,2014-03-01 10:22:26
34,F,Caucasian,25 - 45,Low,Male,3,-1.0,1,0,2014-11-10 05:58:51,2014-11-11 01:17:45
25,M,African-American,25 - 45,Low,Female,0,-1.0,4,1,2014-02-08 09:24:33,2014-02-10 03:56:31
29,F,Caucasian,25 - 45,Medium,Male,1,-2.0,6,0,2014-04-08 11:03:54,2014-04-09 09:25:21
38,M,African-American,25 - 45,Low,Male,2,-5.0,2,0,2014-04-26 06:09:11,2014-04-30 09:19:26
24,M,African-American,Less than 25,Medium,Female,0,-1.0,6,0,2013-10-19 07:55:40,2013-10-20 08:37:38
29,F,Other,25 - 45,Medium,Male,5,-1.0,6,0,2013-05-17 02:34:56,2014-01-30 06:26:52
28,F,Hispanic,25 - 45,High,Male,3,-1.0,8,1,2013-12-27 05:37:54,2014-06-10 10:33:46
36,F,Caucasian,25 - 45,Low,Male,1,-2.0,2,0,2014-03-18 06:08:02,2014-03-19 01:20:16
48,M,Hispanic,Greater than 45,Low,Male,1,-2.0,1,0,2014-07-19 12:28:29,2014-07-20 08:25:16
25,M,African-American,25 - 45,Medium,Male,2,0.0,6,1,2013-04-27 10:39:31,2013-04-30 07:29:55
29,F,Caucasian,25 - 45,Low,Male,0,0.0,1,0,2013-12-28 05:20:25,2014-01-11 05:07:00
26,F,Caucasian,25 - 45,High,Female,1,-1.0,9,0,2013-05-05 07:23:19,2013-05-08 08:21:21
48,O,African-American,Greater than 45,Low,Male,0,-1.0,3,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
23,F,African-American,Less than 25,High,Male,3,-1.0,9,1,2013-11-26 05:25:15,2013-11-28 02:20:24
20,F,Other,Less than 25,High,Male,1,-1.0,10,1,2014-02-09 08:00:05,2014-03-17 07:46:25
30,M,Caucasian,25 - 45,Low,Female,1,-1.0,3,0,2014-10-19 12:28:51,2014-10-20 07:39:47
51,M,African-American,Greater than 45,Medium,Female,0,-1.0,7,0,2014-10-06 06:42:31,2014-10-07 01:58:12
32,F,African-American,25 - 45,Medium,Male,4,-1.0,6,1,2013-04-03 01:08:33,2013-04-04 01:15:44
43,M,African-American,25 - 45,High,Female,2,-1.0,9,0,2013-12-06 09:22:42,2014-05-08 05:33:05
29,F,Hispanic,25 - 45,Low,Male,1,0.0,1,0,2013-11-23 02:20:27,2013-11-25 02:34:28
26,F,Caucasian,25 - 45,Low,Female,0,-1.0,3,0,2013-12-04 12:52:58,2013-12-05 09:54:23
45,F,Hispanic,Greater than 45,Low,Male,3,-83.0,1,0,2013-03-19 12:47:07,2013-03-20 02:58:11
35,M,Caucasian,25 - 45,Low,Male,0,-1.0,1,1,2013-11-17 11:40:34,2013-11-18 08:28:53
22,F,African-American,Less than 25,Low,Male,1,-20.0,3,0,2014-10-02 11:10:07,2014-10-29 05:26:00
21,O,African-American,Less than 25,High,Male,0,-1.0,10,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
23,M,African-American,Less than 25,Low,Male,0,-2.0,4,1,2014-01-11 02:22:37,2014-01-12 01:57:14
46,M,Caucasian,Greater than 45,Low,Female,0,0.0,1,0,2014-03-10 04:52:56,2014-03-10 08:40:21
41,F,Caucasian,25 - 45,Low,Male,0,-1.0,1,0,2013-04-28 06:37:34,2013-04-29 06:56:58
22,M,Caucasian,Less than 25,Medium,Male,0,0.0,6,1,2013-03-20 04:57:45,2013-03-20 08:02:31
27,M,African-American,25 - 45,Medium,Male,7,-1.0,7,1,2013-01-15 11:07:57,2013-02-12 03:39:37
38,M,Other,25 - 45,Low,Female,0,-1.0,1,0,2013-05-05 03:26:04,2013-05-06 12:07:20
24,F,African-American,Less than 25,Medium,Female,1,26.0,6,1,2013-11-04 03:09:22,2013-11-05 01:19:17
21,F,African-American,Less than 25,Medium,Male,1,-1.0,5,0,2014-09-19 11:54:35,2014-09-20 02:05:19
27,F,African-American,25 - 45,High,Male,10,-1.0,9,1,2013-08-15 04:50:51,2013-08-16 09:06:45
30,F,African-American,25 - 45,Low,Female,0,0.0,2,0,2014-06-09 12:06:43,2014-06-09 12:59:55
21,M,Caucasian,Less than 25,High,Male,2,-1.0,9,0,2014-04-03 05:59:01,2014-04-05 03:54:19
22,M,Caucasian,Less than 25,Medium,Male,1,-1.0,7,0,2013-09-04 01:42:39,2013-09-28 04:10:51
43,F,African-American,25 - 45,Low,Female,3,-44.0,2,1,2013-07-10 12:43:44,2013-08-23 10:12:31
26,M,African-American,25 - 45,Medium,Male,3,-1.0,6,1,2013-02-22 04:50:04,2013-02-24 06:40:31
26,M,Caucasian,25 - 45,Medium,Male,7,-1.0,6,0,2013-05-21 05:19:13,2013-07-29 04:36:22
29,F,Caucasian,25 - 45,Low,Male,3,-1.0,4,1,2013-08-10 11:11:22,2013-08-11 11:22:34
54,F,African-American,Greater than 45,High,Female,1,-155.0,9,0,2013-07-22 06:13:13,2013-07-23 05:35:05
26,F,African-American,25 - 45,High,Male,5,311.0,10,0,2015-02-01 06:49:08,2015-04-15 07:34:05
42,F,African-American,25 - 45,High,Female,17,-8.0,10,1,2014-03-26 05:02:49,2014-04-03 05:28:10
30,M,African-American,25 - 45,Low,Male,0,-1.0,1,0,2014-03-30 06:21:42,2014-03-31 01:49:16
58,O,Other,Greater than 45,Low,Female,0,-1.0,2,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
22,F,African-American,Less than 25,High,Male,3,-1.0,8,0,2013-12-23 04:40:58,2015-03-24 06:31:56
25,F,Caucasian,25 - 45,Medium,Female,4,-1.0,6,0,2014-09-16 05:44:22,2014-09-17 08:16:12
32,M,Caucasian,25 - 45,Low,Male,0,0.0,4,0,2014-06-16 01:57:03,2014-06-16 07:07:12
34,F,Caucasian,25 - 45,Medium,Male,1,-1.0,5,0,2013-08-27 12:17:50,2013-08-28 08:02:22
23,M,Caucasian,Less than 25,Medium,Male,3,-1.0,7,0,2014-01-01 07:02:36,2014-01-02 09:18:31
47,M,Caucasian,Greater than 45,Low,Female,0,-1.0,1,0,2013-04-02 11:45:32,2013-04-03 07:34:16
55,M,Caucasian,Greater than 45,Low,Male,2,-1.0,1,0,2013-05-17 01:50:39,2013-05-30 08:03:27
30,F,Caucasian,25 - 45,Medium,Female,5,-168.0,5,1,2014-04-29 09:52:20,2014-10-06 11:01:07
30,M,Hispanic,25 - 45,Low,Male,0,-1.0,3,0,2013-09-14 02:02:37,2013-09-15 10:50:57
33,M,Caucasian,25 - 45,Low,Male,1,-61.0,2,0,2014-03-08 03:12:08,2014-03-09 03:40:05
43,F,African-American,25 - 45,Medium,Male,2,0.0,7,0,2013-01-12 12:58:49,2013-01-12 07:44:29
45,F,African-American,Greater than 45,High,Male,38,-1.0,8,1,2014-07-05 06:23:46,2014-11-03 09:34:22
30,M,Hispanic,25 - 45,Low,Male,0,-1.0,1,0,2014-01-02 01:34:35,2014-01-03 01:49:26
41,F,Caucasian,25 - 45,Low,Male,1,-1.0,2,0,2014-03-28 04:04:22,2014-03-29 08:50:48
61,F,Caucasian,Greater than 45,Medium,Female,15,-10.0,6,0,2013-11-11 09:56:16,2013-11-12 02:06:02
63,M,African-American,Greater than 45,High,Male,16,-1.0,9,0,2013-04-17 03:45:48,2013-09-12 10:31:00
49,F,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,2013-02-24 06:39:36,2013-02-25 01:34:30
49,M,African-American,Greater than 45,Low,Male,1,0.0,1,0,2014-03-30 12:16:19,2014-03-30 09:48:37
49,O,Native American,Greater than 45,Low,Male,0,-1.0,4,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
42,F,African-American,25 - 45,Low,Male,1,0.0,1,0,2013-03-01 02:08:27,2013-03-01 09:58:28
24,M,African-American,Less than 25,Medium,Male,1,-1.0,7,0,2013-02-18 01:55:35,2013-03-15 01:12:27
51,F,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,2013-08-19 07:04:31,2013-08-20 07:15:48
26,F,Caucasian,25 - 45,Low,Female,0,0.0,4,0,2014-12-03 04:14:18,2014-12-06 01:26:08
32,M,Hispanic,25 - 45,Medium,Male,6,-1.0,5,1,2014-07-27 06:39:32,2014-08-05 07:52:03
28,F,Caucasian,25 - 45,Low,Male,4,-151.0,4,1,2014-03-01 03:43:30,2014-04-30 10:35:00
49,F,African-American,Greater than 45,High,Male,1,-1.0,9,0,2014-10-22 12:04:58,2015-06-15 12:24:43
26,F,Caucasian,25 - 45,Low,Male,2,-1.0,3,1,2013-09-22 07:19:03,2013-10-11 09:40:58
28,F,Caucasian,25 - 45,Low,Male,2,0.0,2,1,2014-10-30 01:25:13,2014-12-11 10:13:45
49,F,African-American,Greater than 45,Low,Male,2,-1.0,1,0,2014-01-12 07:53:09,2014-01-14 03:31:14
33,M,African-American,25 - 45,Low,Female,6,-67.0,1,1,2014-10-06 08:42:54,2014-10-07 08:53:29
47,F,Caucasian,Greater than 45,Low,Male,1,-43.0,1,0,2013-09-16 06:36:09,2013-10-29 10:16:35
56,F,Caucasian,Greater than 45,Low,Male,1,0.0,2,0,2013-03-16 03:33:00,2013-04-20 05:57:09
53,M,Caucasian,Greater than 45,Low,Male,8,-1.0,4,0,2013-01-03 03:26:52,2013-01-08 12:29:25
27,M,Other,25 - 45,Low,Male,2,-1.0,2,1,2013-09-22 07:46:53,2013-09-24 04:26:01
34,F,Hispanic,25 - 45,Medium,Male,17,-1.0,6,1,2013-12-15 11:45:23,2014-01-24 10:54:40
41,M,Caucasian,25 - 45,Low,Male,3,-1.0,1,0,2013-04-13 07:21:37,2013-04-14 02:55:27
45,F,African-American,Greater than 45,Low,Male,6,0.0,4,0,2014-01-14 02:25:13,2014-01-15 11:05:21
52,O,Caucasian,Greater than 45,Low,Male,0,-1.0,1,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
47,M,Caucasian,Greater than 45,Low,Male,2,-1.0,2,0,2013-04-17 03:45:48,2013-09-12 10:31:00
61,O,Other,Greater than 45,Low,Male,0,-1.0,1,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
21,F,African-American,Less than 25,High,Female,0,0.0,10,0,2013-01-31 01:46:36,2013-04-19 01:09:04
27,M,Caucasian,25 - 45,Low,Male,2,0.0,4,1,2013-12-07 03:16:27,2013-12-08 08:18:55
27,F,Caucasian,25 - 45,Low,Male,1,-1.0,3,0,2014-11-16 08:29:04,2015-01-23 09:46:10
21,F,African-American,Less than 25,Low,Male,0,-2.0,3,0,2014-01-31 11:42:11,2014-02-14 01:25:03
31,F,Caucasian,25 - 45,Low,Male,0,-1.0,1,0,2013-03-27 11:38:46,2013-06-17 05:47:59
42,M,Caucasian,25 - 45,Low,Male,1,-1.0,1,0,2013-04-17 03:45:48,2013-09-12 10:31:00
25,F,African-American,25 - 45,High,Male,12,-1.0,10,0,2014-09-18 09:57:58,2014-09-19 08:25:04
45,M,Hispanic,Greater than 45,Low,Female,0,0.0,1,0,2013-02-13 03:47:44,2013-02-14 06:32:55
30,F,African-American,25 - 45,Medium,Male,8,-1.0,6,1,2013-03-26 11:22:35,2013-03-27 07:44:38
43,M,Hispanic,25 - 45,Low,Male,1,-1.0,1,1,2013-02-10 11:12:41,2013-02-11 07:13:37
23,F,African-American,Less than 25,Low,Male,0,-1.0,4,0,2013-04-26 09:39:57,2013-04-27 01:16:31
52,F,Caucasian,Greater than 45,Low,Male,1,-1.0,1,0,2013-01-29 07:52:06,2013-01-30 01:36:21
48,M,African-American,Greater than 45,Low,Male,11,-1.0,4,1,2013-11-10 09:03:08,2014-01-05 11:15:20
51,M,African-American,Greater than 45,Low,Female,3,-1.0,2,0,2013-12-04 09:45:14,2013-12-05 08:30:14
30,M,Caucasian,25 - 45,Low,Male,1,-4.0,2,1,2014-10-03 04:19:06,2014-10-04 07:18:23
29,F,African-American,25 - 45,Low,Female,5,-9.0,4,1,2014-02-25 11:58:58,2014-03-06 10:15:48
44,F,African-American,25 - 45,Low,Female,0,0.0,1,0,2013-09-11 04:56:33,2013-09-11 08:34:19
28,M,Hispanic,25 - 45,Medium,Female,4,0.0,6,0,2014-09-20 03:00:04,2014-09-21 12:20:06
34,F,African-American,25 - 45,Medium,Male,12,0.0,6,1,2013-09-06 03:59:45,2013-09-07 08:27:43
25,F,Hispanic,25 - 45,Low,Female,0,0.0,4,0,2013-04-08 03:27:11,2013-04-08 08:53:40
28,F,African-American,25 - 45,Medium,Male,5,-1.0,7,1,2013-01-09 07:57:58,2013-01-11 09:20:23
28,F,African-American,25 - 45,Medium,Male,9,-1.0,7,1,2013-12-18 03:09:12,2014-01-30 11:22:20
28,F,Other,25 - 45,Low,Female,1,-1.0,4,0,2014-04-14 05:35:21,2014-04-16 08:38:09
44,M,African-American,25 - 45,Medium,Male,8,-1.0,5,0,2014-11-11 09:26:42,2014-12-12 12:18:06
37,M,African-American,25 - 45,Low,Male,0,-1.0,1,0,2014-11-26 02:05:25,2014-11-27 02:14:14
37,M,Other,25 - 45,Low,Male,0,-1.0,1,1,2013-11-01 10:55:24,2013-11-02 01:52:41
34,F,Caucasian,25 - 45,Low,Female,0,-2.0,3,0,2013-09-08 01:02:26,2013-09-09 04:59:23
23,M,African-American,Less than 25,Medium,Male,3,-1.0,7,1,2013-03-06 08:25:02,2013-03-15 10:13:53
71,M,Caucasian,Greater than 45,Low,Male,3,-1.0,1,0,2013-11-07 05:56:13,2013-11-07 09:04:13
34,M,Other,25 - 45,Low,Male,0,-1.0,1,0,2014-08-09 02:25:48,2014-08-10 08:40:46
33,O,Caucasian,25 - 45,Low,Male,0,-1.0,2,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
45,M,Caucasian,Greater than 45,Low,Male,2,0.0,1,0,2013-12-10 01:55:28,2013-12-10 07:43:53
33,F,Native American,25 - 45,Medium,Female,5,-1.0,7,1,2013-12-10 02:19:17,2013-12-12 03:37:12
29,M,African-American,25 - 45,Low,Male,0,0.0,1,0,2013-11-28 06:52:48,2013-11-29 10:35:24
43,O,Hispanic,25 - 45,Low,Male,0,-1.0,1,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
52,F,African-American,Greater than 45,Low,Male,23,-220.0,3,1,2013-05-20 12:43:43,2013-12-11 11:30:00
40,F,Caucasian,25 - 45,Low,Male,1,-1.0,3,0,2014-10-07 02:49:47,2014-10-08 02:21:14
35,M,Other,25 - 45,Low,Male,1,-1.0,1,0,2014-12-16 04:12:31,2014-12-17 08:35:40
47,F,Caucasian,Greater than 45,Medium,Male,0,-1.0,6,0,2014-12-06 06:19:34,2015-05-01 02:23:52
31,M,Caucasian,25 - 45,High,Male,0,-1.0,9,0,2013-04-17 03:45:48,2013-09-12 10:31:00
26,F,Caucasian,25 - 45,Medium,Male,1,-31.0,5,0,2013-07-01 03:24:16,2013-07-08 11:46:57
31,M,Hispanic,25 - 45,Low,Male,0,-1.0,1,1,2013-04-17 03:45:48,2013-09-12 10:31:00
30,F,African-American,25 - 45,Low,Female,4,0.0,3,0,2013-01-10 04:04:38,2013-11-18 09:35:18
36,F,Hispanic,25 - 45,Low,Male,5,-2.0,2,0,2013-09-17 08:35:34,2013-09-18 08:12:40
52,F,African-American,Greater than 45,Medium,Male,17,0.0,7,1,2013-10-29 05:11:35,2013-11-27 09:07:51
35,M,African-American,25 - 45,High,Male,3,0.0,8,0,2014-09-03 03:37:45,2014-09-06 06:00:41
42,F,Hispanic,25 - 45,Low,Male,1,0.0,1,1,2013-03-10 12:20:11,2013-05-01 07:11:16
21,M,African-American,Less than 25,Medium,Male,0,-1.0,5,0,2013-03-30 09:16:53,2013-04-02 09:21:59
29,M,Caucasian,25 - 45,Low,Male,2,-1.0,1,0,2013-09-25 12:22:48,2013-09-26 12:43:17
34,M,African-American,25 - 45,High,Male,0,-1.0,8,0,2014-08-05 02:35:00,2014-08-06 08:40:35
54,M,Caucasian,Greater than 45,Low,Male,0,-4.0,1,0,2013-12-15 05:06:44,2013-12-16 08:59:37
58,F,Caucasian,Greater than 45,Low,Male,12,161.0,2,1,2013-09-16 05:05:08,2013-11-09 05:44:51
45,F,African-American,Greater than 45,Low,Male,5,-1.0,3,0,2014-07-10 09:30:07,2014-07-15 05:17:11
22,M,Caucasian,Less than 25,High,Female,1,-1.0,8,0,2013-04-17 03:45:48,2013-09-12 10:31:00
27,F,Caucasian,25 - 45,Low,Male,0,-1.0,2,1,2014-06-25 09:14:22,2014-06-26 09:01:39
29,M,Caucasian,25 - 45,Low,Male,1,-1.0,3,0,2013-12-07 07:49:30,2013-12-08 01:53:16
25,F,Hispanic,25 - 45,Medium,Female,14,-1.0,6,0,2014-02-05 12:50:06,2014-02-06 09:34:44
62,M,Other,Greater than 45,Low,Male,0,-1.0,1,0,2013-08-18 04:20:46,2013-08-19 07:30:44
23,M,African-American,Less than 25,Medium,Female,2,-1.0,7,1,2013-03-08 10:02:56,2013-03-09 12:07:09
26,M,Caucasian,25 - 45,Low,Female,0,-1.0,3,0,2014-09-28 10:15:00,2014-09-29 01:52:21
34,F,African-American,25 - 45,High,Male,8,0.0,10,0,2013-02-02 04:45:38,2013-02-15 10:47:45
22,F,Other,Less than 25,Low,Male,1,-1.0,4,1,2014-02-04 04:44:40,2014-02-05 09:11:52
65,F,Caucasian,Greater than 45,Low,Female,1,-11.0,1,0,2013-09-26 11:26:33,2013-09-28 02:10:00
28,F,Caucasian,25 - 45,High,Female,5,275.0,9,1,2015-05-08 11:25:27,2015-08-26 04:43:35
31,F,African-American,25 - 45,Medium,Male,15,-1.0,6,1,2014-05-31 04:59:52,2014-08-30 05:31:10
32,F,African-American,25 - 45,Low,Female,0,-1.0,4,0,2014-04-05 05:20:45,2014-04-08 03:01:19
31,F,Caucasian,25 - 45,Low,Male,0,0.0,1,0,2013-10-24 05:17:15,2013-10-25 01:21:44
32,F,African-American,25 - 45,Medium,Male,0,-1.0,6,0,2014-07-28 08:23:22,2014-07-29 08:54:33
24,O,Caucasian,Less than 25,Medium,Male,0,-1.0,5,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
21,F,African-American,Less than 25,High,Male,0,-1.0,9,0,2013-05-13 01:34:59,2013-05-18 02:09:44
27,F,African-American,25 - 45,Medium,Male,17,0.0,7,1,2013-03-20 06:06:03,2013-03-21 09:33:58
33,F,Caucasian,25 - 45,Low,Male,1,-1.0,2,0,2013-05-04 05:57:06,2013-05-24 09:08:46
21,F,African-American,Less than 25,Medium,Male,2,-1.0,7,0,2014-07-08 08:44:33,2014-11-02 01:35:09
25,F,African-American,25 - 45,Medium,Male,3,-1.0,7,0,2013-03-11 05:03:58,2013-03-12 10:19:28
39,F,Caucasian,25 - 45,Low,Male,1,-1.0,1,0,2013-04-30 08:53:59,2013-05-01 06:45:37
29,M,African-American,25 - 45,High,Male,8,0.0,9,1,2013-05-16 02:40:09,2013-05-17 08:22:55
27,F,African-American,25 - 45,High,Male,15,-1.0,10,1,2014-08-05 04:53:05,2014-09-23 01:03:33
42,F,Caucasian,25 - 45,Low,Female,0,-3.0,1,0,2013-06-29 10:35:16,2013-07-01 02:17:11
21,F,Caucasian,Less than 25,High,Male,0,-1.0,9,0,2014-03-17 12:36:30,2014-03-18 01:26:47
38,M,African-American,25 - 45,Low,Male,0,-1.0,1,0,2014-11-16 03:52:47,2014-11-17 01:41:38
35,M,Caucasian,25 - 45,Low,Male,8,-1.0,1,0,2014-11-09 07:37:58,2014-11-10 08:36:07
44,M,African-American,25 - 45,Medium,Female,11,-1.0,6,0,2014-10-13 04:05:55,2014-10-15 08:39:49
27,M,African-American,25 - 45,Medium,Male,5,-1.0,5,1,2013-02-17 01:48:40,2013-02-23 08:59:58
36,M,African-American,25 - 45,High,Male,2,-1.0,9,1,2014-08-24 05:47:08,2014-10-09 09:10:14
24,F,African-American,Less than 25,Low,Female,0,-1.0,4,1,2014-03-17 08:29:05,2014-03-18 07:50:54
53,M,Caucasian,Greater than 45,Low,Male,2,-278.0,2,0,2013-10-14 04:28:40,2013-10-15 04:26:27
67,M,Caucasian,Greater than 45,Low,Female,0,-3.0,1,0,2014-01-24 10:44:46,2014-01-25 04:52:46
29,F,Other,25 - 45,Low,Male,4,-1.0,2,1,2013-05-03 05:09:54,2013-05-06 08:52:35
27,F,African-American,25 - 45,Medium,Female,2,-40.0,6,0,2013-06-01 07:45:23,2013-06-10 10:44:15
39,F,African-American,25 - 45,Low,Male,3,-1.0,4,1,2013-05-16 07:50:50,2013-06-19 12:42:02
42,F,Caucasian,25 - 45,Medium,Male,5,84.0,6,0,2013-06-07 06:19:20,2013-06-08 05:43:44
37,O,Other,25 - 45,Low,Male,0,-1.0,2,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
41,M,Hispanic,25 - 45,Low,Male,1,-4.0,1,0,2013-05-31 11:16:29,2013-06-01 08:01:12
29,F,Hispanic,25 - 45,Low,Male,4,-1.0,4,0,2014-11-12 01:55:56,2014-11-13 06:36:35
25,F,African-American,25 - 45,Low,Female,1,-1.0,3,0,2013-08-02 02:03:01,2013-08-06 05:30:27
40,F,Caucasian,25 - 45,High,Male,8,-28.0,8,1,2013-02-07 07:35:58,2013-02-14 03:13:26
37,M,African-American,25 - 45,Low,Male,4,-1.0,4,1,2014-02-18 02:47:15,2014-02-19 07:33:00
42,F,African-American,25 - 45,High,Female,8,0.0,8,1,2013-03-31 08:02:29,2013-04-01 10:07:00
53,F,African-American,Greater than 45,High,Male,1,-1.0,8,0,2013-02-13 10:21:09,2014-02-12 10:41:00
27,M,African-American,25 - 45,Medium,Female,12,-61.0,6,1,2014-01-03 07:42:11,2014-01-04 03:41:33
26,F,African-American,25 - 45,High,Male,8,-1.0,9,1,2013-09-07 06:41:49,2013-09-08 06:43:13
27,M,Caucasian,25 - 45,Low,Male,0,-1.0,1,0,2014-06-15 12:27:24,2014-06-16 01:12:35
23,M,African-American,Less than 25,Medium,Male,1,0.0,6,0,2013-01-26 03:59:40,2013-07-23 05:22:24
32,M,Caucasian,25 - 45,Medium,Male,8,31.0,5,1,2013-02-04 02:21:57,2013-02-05 03:52:27
31,M,Caucasian,25 - 45,Low,Female,1,-1.0,1,1,2014-11-21 07:23:57,2014-11-22 12:08:42
20,F,Caucasian,Less than 25,Medium,Male,1,-70.0,5,1,2014-05-21 01:46:59,2014-05-23 11:04:06
26,F,Caucasian,25 - 45,Medium,Male,4,-1.0,7,1,2013-07-31 07:13:26,2013-08-02 08:05:00
51,M,Caucasian,Greater than 45,Low,Male,2,0.0,1,1,2014-12-09 03:37:49,2014-12-09 08:54:53
67,M,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,2013-08-15 12:10:13,2013-08-16 09:07:07
27,F,African-American,25 - 45,Medium,Male,10,-1.0,7,0,2013-05-10 10:08:03,2013-05-11 09:53:27
26,M,Caucasian,25 - 45,Medium,Female,1,-1.0,6,0,2013-09-07 04:24:40,2013-09-08 06:08:45
55,O,African-American,Greater than 45,Medium,Male,3,-1.0,5,1,2013-01-05 10:12:31,2013-03-16 05:38:20
51,F,Caucasian,Greater than 45,Low,Male,1,-1.0,1,0,2013-04-17 03:45:48,2013-09-12 10:31:00
31,F,Other,25 - 45,Low,Male,0,-1.0,3,0,2013-03-24 12:02:43,2013-05-31 02:10:00
28,M,Caucasian,25 - 45,Low,Male,0,-1.0,4,0,2013-03-30 09:03:05,2013-03-31 07:04:47
32,F,African-American,25 - 45,Low,Male,1,-4.0,1,0,2014-12-25 07:47:54,2014-12-27 01:46:39
51,M,Caucasian,Greater than 45,Low,Female,0,-1.0,1,0,2013-01-17 04:06:24,2013-01-17 08:06:48
28,F,African-American,25 - 45,High,Male,13,-1.0,8,1,2014-09-19 07:14:30,2014-09-21 03:09:00
22,F,African-American,Less than 25,Medium,Male,0,-1.0,7,1,2013-02-14 11:00:19,2013-02-16 01:39:44
26,F,African-American,25 - 45,Low,Male,2,-1.0,3,1,2013-04-28 06:09:49,2013-04-30 09:02:00
27,F,African-American,25 - 45,Low,Female,1,-1.0,3,0,2014-03-12 06:56:34,2014-03-14 09:40:21
32,M,African-American,25 - 45,Low,Male,5,-1.0,4,0,2013-01-17 09:42:38,2013-01-18 10:00:00
36,F,African-American,25 - 45,Medium,Male,11,-1.0,6,1,2013-03-31 08:52:32,2013-05-06 08:53:32
27,M,African-American,25 - 45,Medium,Male,4,-1.0,6,0,2013-11-19 12:22:07,2013-11-21 04:24:00
41,F,Caucasian,25 - 45,Low,Male,1,-1.0,1,1,2014-05-07 08:18:13,2014-05-08 09:01:25
24,M,African-American,Less than 25,High,Male,12,-1.0,10,0,2013-10-20 06:12:56,2013-11-06 09:00:54
24,F,African-American,Less than 25,Medium,Female,1,-1.0,6,0,2014-03-19 08:53:06,2015-01-23 06:08:37
61,F,African-American,Greater than 45,Low,Male,11,-1.0,3,0,2013-02-27 05:28:41,2013-02-28 08:19:46
33,F,Caucasian,25 - 45,Low,Male,0,-1.0,3,0,2014-10-04 11:33:59,2014-10-10 05:12:16
53,F,Hispanic,Greater than 45,Low,Male,1,-139.0,1,0,2014-02-07 02:20:59,2014-03-18 05:43:05
47,F,African-American,Greater than 45,Medium,Male,10,-1.0,7,0,2013-10-28 05:13:59,2013-10-29 10:34:27
29,F,Caucasian,25 - 45,Low,Female,3,0.0,3,0,2013-11-04 02:30:36,2013-11-04 08:20:56
34,F,Caucasian,25 - 45,Low,Male,11,-1.0,4,0,2014-01-23 01:51:15,2014-01-24 11:07:09
31,F,African-American,25 - 45,High,Male,27,-1.0,10,0,2014-11-14 04:48:08,2014-12-06 08:42:54
45,F,Caucasian,Greater than 45,Low,Male,0,-5.0,3,0,2013-07-17 08:06:47,2013-07-18 09:00:52
21,F,Caucasian,Less than 25,High,Male,3,-1.0,10,1,2013-02-19 03:15:34,2013-02-20 07:04:27
28,F,African-American,25 - 45,High,Male,20,0.0,8,1,2013-09-14 04:18:13,2013-09-14 12:54:47
23,F,African-American,Less than 25,Medium,Male,3,-1.0,6,0,2013-04-17 03:45:48,2013-09-12 10:31:00
